loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationHeadingTimestamp_since1970,locationMagneticHeading,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
2015-04-09 17:44:39.779,261,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.762258,50.58176803588867,619804.7647606251,0.0641326904296875,0.1300811767578125,-1.07659912109375,619804.7718696251,0.3399354689176383,0.07557838120757672,0.03358219502979019
2015-04-09 17:44:39.799,262,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.762258,50.58176803588867,619804.784210625,0.0590972900390625,0.054412841796875,-0.9174041748046875,619804.7718696251,0.3399354689176383,0.07557838120757672,0.03358219502979019
2015-04-09 17:44:39.823,263,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.801448,50.15761184692383,619804.803679625,0.047088623046875,0.00567626953125,-0.7835693359375,619804.793537625,-0.03865152216475602,-0.0408156068665544,0.09249664466452309
2015-04-09 17:44:39.859,264,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590679.844075,50.93493270874023,619804.8231496251,0.08612060546875,-0.03961181640625,-0.7740478515625,619804.815204625,-0.1757281518966605,0.01687325603452404,0.2181512427971868
2015-04-09 17:44:39.861,265,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590679.844075,50.93493270874023,619804.8426216251,0.1253662109375,-0.0522003173828125,-0.833587646484375,619804.836872625,-0.2749444846236715,0.06973806893703295,0.2946284408726652
2015-04-09 17:44:39.877,266,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590679.844075,50.93493270874023,619804.862091625,0.1252288818359375,-0.029022216796875,-0.8707427978515625,619804.8585396251,-0.3228635410657943,-0.03874633069956283,0.2749439519914536
2015-04-09 17:44:39.896,267,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590679.878801,51.01695251464844,619804.8815616251,0.1062164306640625,0.00408935546875,-0.883056640625,619804.8585396251,-0.3228635410657943,-0.03874633069956283,0.2749439519914536
2015-04-09 17:44:39.932,268,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590679.919214,51.23392105102539,619804.901030625,0.0600128173828125,0.01904296875,-0.9089508056640625,619804.901905625,-0.184483293980296,-0.1287795513557626,0.215774371524291
2015-04-09 17:44:39.935,269,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590679.919214,51.23392105102539,619804.9205026251,0.007049560546875,-0.006561279296875,-0.910491943359375,619804.923572625,-0.1136749006011602,-0.08409144194812401,0.2038260992936505
2015-04-09 17:44:39.954,270,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590679.919214,51.23392105102539,619804.939972625,0.0171356201171875,-0.05999755859375,-0.8920135498046875,619804.9452406251,-0.1326208949120929,-0.01442261519943312,0.1652281066668051
